#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2019 11 04 00 30 240  6.2  7.7    MM    MM    MM  MM 1014.1  16.4  12.8    MM   MM   MM    MM
2019 11 04 00 24 240  5.7  7.2    MM    MM    MM  MM 1014.1  16.4  12.8    MM   MM   MM    MM
2019 11 04 00 18 240  5.1  6.7    MM    MM    MM  MM 1014.2  16.4  12.9    MM   MM   MM    MM
2019 11 04 00 12 240  5.1  6.7    MM    MM    MM  MM 1014.2  16.6  13.0    MM   MM   MM    MM
2019 11 04 00 06 250  5.1  6.2    MM    MM    MM  MM 1014.3  16.7  13.1    MM   MM   MM    MM
2019 11 04 00 00 250  5.1  7.7    MM    MM    MM  MM 1014.3  16.8  13.1    MM   MM -1.2    MM
2019 11 03 23 54 240  5.7  8.2    MM    MM    MM  MM 1014.3  16.7  13.1    MM   MM   MM    MM
2019 11 03 23 48 240  6.2  7.7    MM    MM    MM  MM 1014.3  16.6  13.1    MM   MM   MM    MM
2019 11 03 23 42 240  6.2  7.7    MM    MM    MM  MM 1014.3  16.6  13.1    MM   MM   MM    MM
2019 11 03 23 36 240  5.7  8.2    MM    MM    MM  MM 1014.3  16.7  13.2    MM   MM   MM    MM
2019 11 03 23 30 240  5.1  7.2    MM    MM    MM  MM 1014.4  16.7  13.2    MM   MM   MM    MM
2019 11 03 23 24 250  4.6  7.2    MM    MM    MM  MM 1014.4  16.9  13.2    MM   MM   MM    MM
2019 11 03 23 18 250  5.1  8.8    MM    MM    MM  MM 1014.4  16.9  13.2    MM   MM   MM    MM
2019 11 03 22 54 240  5.7  7.7    MM    MM    MM  MM 1014.5  18.2  13.1    MM   MM   MM    MM
2019 11 03 22 48 240  4.6  7.7    MM    MM    MM  MM 1014.6  18.4  13.1    MM   MM   MM    MM
2019 11 03 22 42 240  5.1  7.2    MM    MM    MM  MM 1014.6  18.2  13.1    MM   MM   MM    MM
2019 11 03 22 36 240  4.6  7.2    MM    MM    MM  MM 1014.6  18.3  13.1    MM   MM   MM    MM
2019 11 03 22 30 250  4.1  7.2    MM    MM    MM  MM 1014.7  18.2  13.1    MM   MM   MM    MM
2019 11 03 22 24 250  4.6  6.7    MM    MM    MM  MM 1014.7  18.1  13.1    MM   MM   MM    MM
2019 11 03 22 18 240  5.1  7.2    MM    MM    MM  MM 1014.7  17.9  13.1    MM   MM   MM    MM
2019 11 03 22 12 250  5.7  7.2    MM    MM    MM  MM 1014.7  17.8  13.1    MM   MM   MM    MM
2019 11 03 22 06 240  4.6  6.7    MM    MM    MM  MM 1014.7  17.7  13.1    MM   MM   MM    MM
2019 11 03 22 00 240  4.6  6.2    MM    MM    MM  MM 1014.8  17.5  13.1    MM   MM -2.3    MM
2019 11 03 21 54 250  5.1  6.2    MM    MM    MM  MM 1014.8  17.3  13.1    MM   MM   MM    MM
2019 11 03 21 48 240  4.6  5.7    MM    MM    MM  MM 1014.8  17.1  13.1    MM   MM   MM    MM
2019 11 03 21 42 250  5.7  6.2    MM    MM    MM  MM 1014.9    MM    MM    MM   MM   MM    MM
2019 11 03 21 36 240  3.6  5.1    MM    MM    MM  MM 1014.9  17.6  13.1    MM   MM   MM    MM
2019 11 03 21 30 250  4.1  5.1    MM    MM    MM  MM 1015.0  17.8  13.2    MM   MM   MM    MM
2019 11 03 21 24 250  3.6  4.6    MM    MM    MM  MM 1015.1  18.5  13.2    MM   MM   MM    MM
2019 11 03 21 18 250  2.6  3.1    MM    MM    MM  MM 1015.2  19.0  13.3    MM   MM   MM    MM
2019 11 03 21 12 260  2.1  2.6    MM    MM    MM  MM 1015.3  18.5  13.2    MM   MM   MM    MM
2019 11 03 21 06 310  1.0  2.1    MM    MM    MM  MM 1015.4  17.7  13.2    MM   MM   MM    MM
2019 11 03 21 00 320  2.1  2.6    MM    MM    MM  MM 1015.5  17.6  13.2    MM   MM -1.9    MM
2019 11 03 20 54 310  2.1  2.6    MM    MM    MM  MM 1015.6  17.5  13.2    MM   MM   MM    MM
2019 11 03 20 48 340  2.1  3.6    MM    MM    MM  MM 1015.6  18.0  13.2    MM   MM   MM    MM
2019 11 03 20 42  MM  0.0  0.5    MM    MM    MM  MM 1015.6  18.5  13.2    MM   MM   MM    MM
2019 11 03 20 36  MM  0.0  1.0    MM    MM    MM  MM 1015.8  18.5  13.3    MM   MM   MM    MM
2019 11 03 20 30  80  1.0  2.1    MM    MM    MM  MM 1015.8  18.2  13.3    MM   MM   MM    MM
2019 11 03 20 24  90  2.1  2.6    MM    MM    MM  MM 1015.9  17.7  13.4    MM   MM   MM    MM
2019 11 03 20 18  90  2.1  2.6    MM    MM    MM  MM 1016.0  17.7  13.5    MM   MM   MM    MM
2019 11 03 20 12  80  2.1  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 11 03 20 06  90  2.1  2.1    MM    MM    MM  MM 1016.3  16.7  13.4    MM   MM   MM    MM
2019 11 03 20 00  80  2.1  2.6    MM    MM    MM  MM 1016.4  16.3  13.4    MM   MM -1.3    MM
2019 11 03 19 54  80  2.6  2.6    MM    MM    MM  MM 1016.5  16.3  13.4    MM   MM   MM    MM
2019 11 03 19 48  80  2.6  2.6    MM    MM    MM  MM 1016.6  16.1  13.4    MM   MM   MM    MM
2019 11 03 19 42  90  2.6  3.1    MM    MM    MM  MM 1016.8  15.9  13.4    MM   MM   MM    MM
2019 11 03 19 36  80  3.1  3.1    MM    MM    MM  MM 1016.8  15.4  13.4    MM   MM   MM    MM
2019 11 03 19 30  80  3.1  3.1    MM    MM    MM  MM 1017.0  15.4  13.4    MM   MM   MM    MM
2019 11 03 19 24  80  3.1  3.1    MM    MM    MM  MM 1017.0  15.4  13.4    MM   MM   MM    MM
2019 11 03 19 18  80  3.1  3.6    MM    MM    MM  MM 1017.1  15.3  13.4    MM   MM   MM    MM
2019 11 03 19 12  80  3.1  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 11 03 19 06  80  3.1  3.6    MM    MM    MM  MM 1017.1  14.8  13.3    MM   MM   MM    MM
2019 11 03 19 00  80  3.1  3.6    MM    MM    MM  MM 1017.1  15.1  13.3    MM   MM -0.3    MM
2019 11 03 18 54  90  3.1  3.6    MM    MM    MM  MM 1017.2  15.0  13.3    MM   MM   MM    MM
2019 11 03 18 48  80  3.1  3.6    MM    MM    MM  MM 1017.2  14.7  13.3    MM   MM   MM    MM
2019 11 03 18 42  80  3.1  3.6    MM    MM    MM  MM 1017.2  14.8  13.3    MM   MM   MM    MM
2019 11 03 18 36  90  3.1  3.6    MM    MM    MM  MM 1017.2  15.1  13.3    MM   MM   MM    MM
2019 11 03 18 30 100  2.6  3.6    MM    MM    MM  MM 1017.2  14.9  13.2    MM   MM   MM    MM
2019 11 03 18 24  90  2.6  3.6    MM    MM    MM  MM 1017.2  14.6  13.2    MM   MM   MM    MM
2019 11 03 18 18  80  2.6  3.1    MM    MM    MM  MM 1017.3  14.5  13.2    MM   MM   MM    MM
2019 11 03 18 12  70  2.6  3.1    MM    MM    MM  MM 1017.3  14.5  13.2    MM   MM   MM    MM
2019 11 03 18 06  90  2.6  2.6    MM    MM    MM  MM 1017.3  14.7  13.2    MM   MM   MM    MM
2019 11 03 18 00  90  2.6  3.1    MM    MM    MM  MM 1017.4  14.1  13.2    MM   MM +0.3    MM
2019 11 03 17 54  80  3.1  3.1    MM    MM    MM  MM 1017.4  14.0  13.2    MM   MM   MM    MM
2019 11 03 17 48  80  2.6  3.1    MM    MM    MM  MM 1017.4  14.3  13.2    MM   MM   MM    MM
2019 11 03 17 42  80  2.6  2.6    MM    MM    MM  MM 1017.4  14.2  13.2    MM   MM   MM    MM
2019 11 03 17 36  70  2.6  2.6    MM    MM    MM  MM 1017.5  14.0  13.2    MM   MM   MM    MM
2019 11 03 17 30  70  2.6  2.6    MM    MM    MM  MM 1017.5  14.0  13.2    MM   MM   MM    MM
2019 11 03 17 24  60  2.6  2.6    MM    MM    MM  MM 1017.6  13.6  13.1    MM   MM   MM    MM
2019 11 03 17 18  60  2.1  2.6    MM    MM    MM  MM 1017.6  13.3  13.0    MM   MM   MM    MM
2019 11 03 17 12  70  2.6  2.6    MM    MM    MM  MM 1017.7  13.4  13.0    MM   MM   MM    MM
2019 11 03 17 06  80  2.6  2.6    MM    MM    MM  MM 1017.6  13.4  12.9    MM   MM   MM    MM
2019 11 03 17 00  80  2.6  2.6    MM    MM    MM  MM 1017.7  13.3  12.9    MM   MM +0.9    MM
2019 11 03 16 54  80  2.6  2.6    MM    MM    MM  MM 1017.7  13.4  12.9    MM   MM   MM    MM
2019 11 03 16 48  70  1.5  2.1    MM    MM    MM  MM 1017.7  13.5  12.9    MM   MM   MM    MM
2019 11 03 16 42  70  2.1  3.1    MM    MM    MM  MM 1017.6  13.5  12.9    MM   MM   MM    MM
2019 11 03 16 36  90  2.6  2.6    MM    MM    MM  MM 1017.6  13.4  12.9    MM   MM   MM    MM
2019 11 03 16 30  60  2.1  2.1    MM    MM    MM  MM 1017.6  13.1  12.9    MM   MM   MM    MM
2019 11 03 16 24  60  2.1  2.6    MM    MM    MM  MM 1017.6  13.1  12.9    MM   MM   MM    MM
2019 11 03 16 18  70  2.6  2.6    MM    MM    MM  MM 1017.6  13.0  12.9    MM   MM   MM    MM
2019 11 03 16 12  60  2.6  3.1    MM    MM    MM  MM 1017.5  13.0  12.9    MM   MM   MM    MM
2019 11 03 16 06  70  2.6  3.1    MM    MM    MM  MM 1017.4  12.9  12.9    MM   MM   MM    MM
2019 11 03 16 00  90  2.6  3.1    MM    MM    MM  MM 1017.4  12.9  12.9    MM   MM +0.6    MM
2019 11 03 15 54  80  2.6  2.6    MM    MM    MM  MM 1017.3  12.9  12.9    MM   MM   MM    MM
2019 11 03 15 48  70  2.1  3.1    MM    MM    MM  MM 1017.2  12.8  12.9    MM   MM   MM    MM
2019 11 03 15 42  90  1.5  2.6    MM    MM    MM  MM 1017.1  12.6  12.9    MM   MM   MM    MM
2019 11 03 15 36 110  1.5  2.1    MM    MM    MM  MM 1017.2  12.4  12.9    MM   MM   MM    MM
2019 11 03 15 30 100  1.0  1.5    MM    MM    MM  MM 1017.2  12.4  12.9    MM   MM   MM    MM
2019 11 03 15 24  90  1.5  1.5    MM    MM    MM  MM 1017.1  12.4  12.9    MM   MM   MM    MM
2019 11 03 15 18  90  1.0  2.1    MM    MM    MM  MM 1017.1  12.4  13.0    MM   MM   MM    MM
2019 11 03 15 12 100  1.5  2.1    MM    MM    MM  MM 1017.1  12.4  13.0    MM   MM   MM    MM
2019 11 03 15 06 100  1.5  1.5    MM    MM    MM  MM 1017.2  12.3  13.0    MM   MM   MM    MM
2019 11 03 15 00 120  1.0  1.0    MM    MM    MM  MM 1017.1  12.2  13.0    MM   MM -0.0    MM
2019 11 03 14 54  MM  0.0  2.6    MM    MM    MM  MM 1017.0  12.4  13.1    MM   MM   MM    MM
2019 11 03 14 48  40  2.6  3.6    MM    MM    MM  MM 1017.0  12.2  13.1    MM   MM   MM    MM
2019 11 03 14 42  80  1.5  2.6    MM    MM    MM  MM 1017.0  12.0  13.1    MM   MM   MM    MM
2019 11 03 14 36  90  2.1  2.6    MM    MM    MM  MM 1017.0  11.8  13.2    MM   MM   MM    MM
2019 11 03 14 30 110  2.1  2.1    MM    MM    MM  MM 1017.0  11.8  13.2    MM   MM   MM    MM
2019 11 03 14 24 120  2.1  2.1    MM    MM    MM  MM 1016.9  11.4  13.2    MM   MM   MM    MM
2019 11 03 14 18 130  1.5  1.5    MM    MM    MM  MM 1016.8  11.4  13.2    MM   MM   MM    MM
2019 11 03 14 12 110  1.5  1.5    MM    MM    MM  MM 1016.8  12.0  13.2    MM   MM   MM    MM
2019 11 03 14 06 100  1.0  1.5    MM    MM    MM  MM 1016.8  12.0  13.2    MM   MM   MM    MM
2019 11 03 14 00 120  1.0  1.5    MM    MM    MM  MM 1016.8  11.9  13.2    MM   MM +0.0    MM
2019 11 03 13 54 130  1.5  1.5    MM    MM    MM  MM 1016.8  11.9  13.2    MM   MM   MM    MM
2019 11 03 13 48 110  1.5  1.5    MM    MM    MM  MM 1016.7  11.9  13.2    MM   MM   MM    MM
2019 11 03 13 42 130  1.5  1.5    MM    MM    MM  MM 1016.6  11.7  13.2    MM   MM   MM    MM
2019 11 03 13 36 150  1.5  1.5    MM    MM    MM  MM 1016.7  11.5  13.2    MM   MM   MM    MM
2019 11 03 13 30 140  1.0  2.1    MM    MM    MM  MM 1016.7  11.5  13.2    MM   MM   MM    MM
2019 11 03 13 24 140  1.5  2.1    MM    MM    MM  MM 1016.7  11.5  13.2    MM   MM   MM    MM
2019 11 03 13 18 110  1.5  2.1    MM    MM    MM  MM 1016.7  11.9  13.2    MM   MM   MM    MM
2019 11 03 13 12  90  1.5  1.5    MM    MM    MM  MM 1016.8    MM  13.2    MM   MM   MM    MM
2019 11 03 13 06  90  1.0  1.5    MM    MM    MM  MM 1016.8  11.9  13.2    MM   MM   MM    MM
2019 11 03 13 00 110  1.5  1.5    MM    MM    MM  MM 1016.8  12.0  13.3    MM   MM -0.4    MM
2019 11 03 12 54 120  1.5  1.5    MM    MM    MM  MM 1016.8  12.0  13.3    MM   MM   MM    MM
2019 11 03 12 48 110  1.0  1.5    MM    MM    MM  MM 1016.8  12.1  13.3    MM   MM   MM    MM
2019 11 03 12 42 110  1.5  2.1    MM    MM    MM  MM 1016.8  12.3  13.3    MM   MM   MM    MM
2019 11 03 12 36 130  2.1  2.6    MM    MM    MM  MM 1016.7  12.4  13.3    MM   MM   MM    MM
2019 11 03 12 30 120  2.1  2.6    MM    MM    MM  MM 1016.8  12.3  13.3    MM   MM   MM    MM
2019 11 03 12 24 120  2.1  2.1    MM    MM    MM  MM 1016.9  12.3  13.3    MM   MM   MM    MM
2019 11 03 12 18 110  2.1  2.1    MM    MM    MM  MM 1016.8  12.4  13.3    MM   MM   MM    MM
2019 11 03 12 12 120  2.1  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 11 03 12 06 130  1.5  2.1    MM    MM    MM  MM 1016.8  12.5  13.3    MM   MM   MM    MM
2019 11 03 12 00 120  1.5  2.1    MM    MM    MM  MM 1016.9  12.5  13.3    MM   MM -0.5    MM
2019 11 03 11 54 120  2.1  2.1    MM    MM    MM  MM 1016.8  12.5  13.3    MM   MM   MM    MM
2019 11 03 11 48 110  2.1  2.6    MM    MM    MM  MM 1016.8  12.5  13.3    MM   MM   MM    MM
2019 11 03 11 42 120  1.5  2.1    MM    MM    MM  MM 1016.7  12.2  13.3    MM   MM   MM    MM
2019 11 03 11 36 130  1.5  1.5    MM    MM    MM  MM 1016.7  12.0  13.3    MM   MM   MM    MM
2019 11 03 11 30 130  1.0  1.5    MM    MM    MM  MM 1016.8  12.2  13.3    MM   MM   MM    MM
2019 11 03 11 24 130  1.5  1.5    MM    MM    MM  MM 1016.8  12.4  13.3    MM   MM   MM    MM
2019 11 03 11 18 140  1.0  1.5    MM    MM    MM  MM 1016.8  12.3  13.3    MM   MM   MM    MM
2019 11 03 11 12 150  1.0  1.0    MM    MM    MM  MM 1016.9  12.5  13.3    MM   MM   MM    MM
2019 11 03 11 06 140  1.0  1.0    MM    MM    MM  MM 1016.9  12.5  13.3    MM   MM   MM    MM
2019 11 03 11 00 150  1.0  1.0    MM    MM    MM  MM 1016.8  12.4  13.4    MM   MM -0.9    MM
2019 11 03 10 54 160  0.5  1.0    MM    MM    MM  MM 1016.9  12.1  13.4    MM   MM   MM    MM
2019 11 03 10 48  MM  0.0  0.5    MM    MM    MM  MM 1017.0  11.8  13.5    MM   MM   MM    MM
2019 11 03 10 42  MM  0.0  0.5    MM    MM    MM  MM 1017.0  11.8  13.7    MM   MM   MM    MM
2019 11 03 10 36 140  0.5  0.5    MM    MM    MM  MM 1017.0  12.3  13.7    MM   MM   MM    MM
2019 11 03 10 30  MM  0.0  0.5    MM    MM    MM  MM 1017.1  12.6  13.7    MM   MM   MM    MM
2019 11 03 10 24 160  0.5  1.0    MM    MM    MM  MM 1017.1  12.8  13.7    MM   MM   MM    MM
2019 11 03 10 18 170  0.5  1.0    MM    MM    MM  MM 1017.1  12.8  13.7    MM   MM   MM    MM
2019 11 03 10 12 180  1.0  1.5    MM    MM    MM  MM 1017.1  12.5  13.7    MM   MM   MM    MM
2019 11 03 10 06 170  1.0  1.5    MM    MM    MM  MM 1017.2  12.4  13.8    MM   MM   MM    MM
2019 11 03 10 00 150  1.0  1.5    MM    MM    MM  MM 1017.2  12.6  13.8    MM   MM   MM    MM
2019 11 03 09 54 160  1.0  1.0    MM    MM    MM  MM 1017.3  12.5  13.8    MM   MM   MM    MM
2019 11 03 09 48 160  1.0  1.0    MM    MM    MM  MM 1017.3  12.4  13.7    MM   MM   MM    MM
2019 11 03 09 42 140  1.0  1.0    MM    MM    MM  MM 1017.3  12.3  13.8    MM   MM   MM    MM
2019 11 03 09 36 150  0.5  1.0    MM    MM    MM  MM 1017.3  12.1  13.8    MM   MM   MM    MM
2019 11 03 09 30 120  0.5  1.0    MM    MM    MM  MM 1017.2  12.0  13.8    MM   MM   MM    MM
2019 11 03 09 24 120  0.5  0.5    MM    MM    MM  MM 1017.3  12.2  13.8    MM   MM   MM    MM
2019 11 03 09 18  90  0.5  1.0    MM    MM    MM  MM 1017.2  12.5  13.8    MM   MM   MM    MM
2019 11 03 09 12  MM  0.0  0.5    MM    MM    MM  MM 1017.3  12.5  13.8    MM   MM   MM    MM
2019 11 03 09 06 140  0.5  1.0    MM    MM    MM  MM 1017.3  12.7  13.8    MM   MM   MM    MM
2019 11 03 09 00 160  0.5  1.0    MM    MM    MM  MM 1017.4  13.3  13.8    MM   MM -0.3    MM
2019 11 03 08 54 170  1.0  1.5    MM    MM    MM  MM 1017.4  13.3  13.8    MM   MM   MM    MM
2019 11 03 08 48 190  1.5  1.5    MM    MM    MM  MM 1017.5  13.2  13.8    MM   MM   MM    MM
2019 11 03 08 42 190  1.0  1.5    MM    MM    MM  MM 1017.5  13.2  13.8    MM   MM   MM    MM
2019 11 03 08 36 180  1.5  1.5    MM    MM    MM  MM 1017.5  13.2  13.8    MM   MM   MM    MM
2019 11 03 08 30 170  1.0  1.0    MM    MM    MM  MM 1017.6  13.3  13.8    MM   MM   MM    MM
2019 11 03 08 24 160  1.0  1.0    MM    MM    MM  MM 1017.6  13.4  13.8    MM   MM   MM    MM
2019 11 03 08 18 170  0.5  1.0    MM    MM    MM  MM 1017.7  13.6  13.8    MM   MM   MM    MM
2019 11 03 08 12 160  0.5  1.0    MM    MM    MM  MM 1017.7  13.8  13.8    MM   MM   MM    MM
2019 11 03 08 06 180  1.0  1.0    MM    MM    MM  MM 1017.7  13.7  13.8    MM   MM   MM    MM
2019 11 03 08 00 160  1.0  1.5    MM    MM    MM  MM 1017.7  13.9  13.7    MM   MM +0.0    MM
2019 11 03 07 54  MM  0.0  1.0    MM    MM    MM  MM 1017.7  14.0  13.7    MM   MM   MM    MM
2019 11 03 07 48 160  0.5  1.0    MM    MM    MM  MM 1017.6  14.3  13.7    MM   MM   MM    MM
2019 11 03 07 42 170  0.5  1.0    MM    MM    MM  MM 1017.6  14.4  13.6    MM   MM   MM    MM
2019 11 03 07 36 170  1.0  1.5    MM    MM    MM  MM 1017.7  14.4  13.4    MM   MM   MM    MM
2019 11 03 07 30 190  1.5  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 11 03 07 24 190  1.5  1.5    MM    MM    MM  MM 1017.7  14.4  13.4    MM   MM   MM    MM
2019 11 03 07 18 190  1.5  1.5    MM    MM    MM  MM 1017.7  14.3  13.4    MM   MM   MM    MM
2019 11 03 07 12 190  1.0  1.5    MM    MM    MM  MM 1017.7  14.2  13.3    MM   MM   MM    MM
2019 11 03 07 06 200  1.0  1.0    MM    MM    MM  MM 1017.7  14.2  13.3    MM   MM   MM    MM
2019 11 03 07 00 170  0.5  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2019 11 03 06 54 170  0.5  1.0    MM    MM    MM  MM 1017.7  13.8  13.2    MM   MM   MM    MM
2019 11 03 06 48  MM  0.0  0.5    MM    MM    MM  MM 1017.7  13.7  13.2    MM   MM   MM    MM
2019 11 03 06 42  MM  0.0  0.5    MM    MM    MM  MM 1017.7  13.7  13.1    MM   MM   MM    MM
2019 11 03 06 36  MM  0.0  0.5    MM    MM    MM  MM 1017.7  13.9  13.1    MM   MM   MM    MM
2019 11 03 06 30  MM  0.0  0.5    MM    MM    MM  MM 1017.7  13.7  13.0    MM   MM   MM    MM
2019 11 03 06 24  MM  0.0  0.5    MM    MM    MM  MM 1017.7  13.3  12.9    MM   MM   MM    MM
2019 11 03 06 18  MM  0.0  0.5    MM    MM    MM  MM 1017.7  13.5  12.9    MM   MM   MM    MM
2019 11 03 06 12 280  0.5  0.5    MM    MM    MM  MM 1017.8  13.7  12.9    MM   MM   MM    MM
2019 11 03 06 06  MM  0.0  0.5    MM    MM    MM  MM 1017.7  13.9  12.9    MM   MM   MM    MM
2019 11 03 06 00 210  1.0  1.0    MM    MM    MM  MM 1017.7  13.9  12.9    MM   MM +0.4    MM
2019 11 03 05 54 190  1.0  1.5    MM    MM    MM  MM 1017.7  14.4  12.9    MM   MM   MM    MM
2019 11 03 05 48 190  1.0  1.5    MM    MM    MM  MM 1017.7  14.4  12.9    MM   MM   MM    MM
2019 11 03 05 42 170  0.5  1.0    MM    MM    MM  MM 1017.7    MM  12.9    MM   MM   MM    MM
2019 11 03 05 36 170  1.0  1.5    MM    MM    MM  MM 1017.7    MM  12.9    MM   MM   MM    MM
2019 11 03 05 30 170  1.0  1.5    MM    MM    MM  MM 1017.6  14.9  12.9    MM   MM   MM    MM
2019 11 03 05 24 100  0.5  1.0    MM    MM    MM  MM 1017.6  15.2  12.8    MM   MM   MM    MM
2019 11 03 05 18  MM  0.0  1.0    MM    MM    MM  MM 1017.6  15.2  12.8    MM   MM   MM    MM
2019 11 03 05 12 150  0.5  1.5    MM    MM    MM  MM 1017.6  15.3  12.8    MM   MM   MM    MM
2019 11 03 05 06 150  1.0  1.5    MM    MM    MM  MM 1017.5  15.3  12.8    MM   MM   MM    MM
2019 11 03 05 00 190  1.5  1.5    MM    MM    MM  MM 1017.5  15.9  12.8    MM   MM +0.4    MM
2019 11 03 04 54  MM  0.0  1.0    MM    MM    MM  MM 1017.5  15.1  12.8    MM   MM   MM    MM
2019 11 03 04 48 170  1.0  1.0    MM    MM    MM  MM 1017.5  15.0  12.8    MM   MM   MM    MM
2019 11 03 04 42 160  1.0  1.0    MM    MM    MM  MM 1017.5    MM  12.8    MM   MM   MM    MM
2019 11 03 04 36 180  1.0  1.0    MM    MM    MM  MM 1017.4  13.9  12.7    MM   MM   MM    MM
2019 11 03 04 30  MM  0.0  0.5    MM    MM    MM  MM 1017.4  13.8  12.7    MM   MM   MM    MM
2019 11 03 04 24  MM  0.0  1.0    MM    MM    MM  MM 1017.4  14.1  12.8    MM   MM   MM    MM
2019 11 03 04 18  MM  0.0  0.5    MM    MM    MM  MM 1017.4  14.2  12.7    MM   MM   MM    MM
2019 11 03 04 12  MM  0.0  1.0    MM    MM    MM  MM 1017.4  14.4  12.7    MM   MM   MM    MM
2019 11 03 04 06  MM  0.0  1.5    MM    MM    MM  MM 1017.4  15.0  12.7    MM   MM   MM    MM
2019 11 03 04 00 160  1.0  1.5    MM    MM    MM  MM 1017.3  14.9  12.7    MM   MM +0.0    MM
2019 11 03 03 54 170  1.0  1.0    MM    MM    MM  MM 1017.3  14.8  12.7    MM   MM   MM    MM
2019 11 03 03 48 170  1.0  1.5    MM    MM    MM  MM 1017.3  14.6  12.7    MM   MM   MM    MM
2019 11 03 03 42 190  1.0  1.5    MM    MM    MM  MM 1017.2  15.1  12.7    MM   MM   MM    MM
2019 11 03 03 36 180  1.5  1.5    MM    MM    MM  MM 1017.2  15.3  12.7    MM   MM   MM    MM
2019 11 03 03 30 180  1.5  1.5    MM    MM    MM  MM 1017.2  15.0  12.8    MM   MM   MM    MM
2019 11 03 03 24  MM  0.0  1.0    MM    MM    MM  MM 1017.2  15.3  12.8    MM   MM   MM    MM
2019 11 03 03 18  MM  0.0  2.1    MM    MM    MM  MM 1017.2  15.4  12.7    MM   MM   MM    MM
2019 11 03 03 12 300  1.0  2.1    MM    MM    MM  MM 1017.2  15.1  12.8    MM   MM   MM    MM
2019 11 03 03 06 210  1.0  1.0    MM    MM    MM  MM 1017.3  15.2  12.7    MM   MM   MM    MM
2019 11 03 03 00  MM  0.0  1.0    MM    MM    MM  MM 1017.3  15.2  12.7    MM   MM -0.0    MM
2019 11 03 02 54 190  0.5  0.5    MM    MM    MM  MM 1017.3  15.3  12.7    MM   MM   MM    MM
2019 11 03 02 48  MM  0.0  1.0    MM    MM    MM  MM 1017.3  15.3  12.7    MM   MM   MM    MM
2019 11 03 02 42 250  0.5  1.0    MM    MM    MM  MM 1017.2  15.4  12.7    MM   MM   MM    MM
2019 11 03 02 36 200  1.5  1.5    MM    MM    MM  MM 1017.2  15.7  12.7    MM   MM   MM    MM
2019 11 03 02 30 190  0.5  1.5    MM    MM    MM  MM 1017.2  15.7  12.7    MM   MM   MM    MM
2019 11 03 02 24  MM  0.0  1.5    MM    MM    MM  MM 1017.2  15.9  12.7    MM   MM   MM    MM
2019 11 03 02 18  MM  0.0  1.5    MM    MM    MM  MM 1017.2  16.4  12.7    MM   MM   MM    MM
2019 11 03 02 12 210  1.5  2.1    MM    MM    MM  MM 1017.2  17.0  12.7    MM   MM   MM    MM
2019 11 03 02 06 210  1.5  2.1    MM    MM    MM  MM 1017.1  16.9  12.7    MM   MM   MM    MM
2019 11 03 02 00 210  1.5  2.1    MM    MM    MM  MM 1017.1  16.9  12.7    MM   MM -0.7    MM
2019 11 03 01 54 210  1.5  2.1    MM    MM    MM  MM 1017.1  16.9  12.7    MM   MM   MM    MM
2019 11 03 01 48 200  1.5  2.1    MM    MM    MM  MM 1017.1  16.8  12.7    MM   MM   MM    MM
2019 11 03 01 42 210  1.5  2.1    MM    MM    MM  MM 1017.1  17.0  12.7    MM   MM   MM    MM
2019 11 03 01 36 220  2.1  2.6    MM    MM    MM  MM 1017.1  17.0  12.7    MM   MM   MM    MM
2019 11 03 01 30 210  2.1  2.6    MM    MM    MM  MM 1017.0  17.1  12.7    MM   MM   MM    MM
2019 11 03 01 24 200  2.1  2.6    MM    MM    MM  MM 1017.0  17.1  12.8    MM   MM   MM    MM
2019 11 03 01 18 220  2.1  2.1    MM    MM    MM  MM 1017.0  17.4  12.8    MM   MM   MM    MM
2019 11 03 01 12 210  1.5  2.6    MM    MM    MM  MM 1017.0  17.5  12.8    MM   MM   MM    MM
2019 11 03 01 06 200  2.1  2.6    MM    MM    MM  MM 1017.0  17.8  12.8    MM   MM   MM    MM
2019 11 03 01 00 200  2.6  2.6    MM    MM    MM  MM 1017.1  17.8  12.8    MM   MM -0.9    MM
2019 11 03 00 54 200  2.6  2.6    MM    MM    MM  MM 1017.1  18.0  12.8    MM   MM   MM    MM
2019 11 03 00 48 210  2.1  2.6    MM    MM    MM  MM 1017.1  18.2  12.8    MM   MM   MM    MM
2019 11 03 00 42 210  2.6  3.1    MM    MM    MM  MM 1017.2  18.5  12.8    MM   MM   MM    MM
2019 11 03 00 36 230  2.6  3.1    MM    MM    MM  MM 1017.2  18.9  12.8    MM   MM   MM    MM
2019 11 03 00 30 220  2.1  3.6    MM    MM    MM  MM 1017.2  19.3  12.9    MM   MM   MM    MM
